Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,
Data,5,record,timestamp,648903250,s,position_lat,464246142,semicircles,position_long,-919054900,semicircles,distance,578.65,m,altitude,48.0,m,speed,7.364,m/s,power,72,watts,cadence,77,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903251,s,position_lat,464246151,semicircles,position_long,-919055904,semicircles,distance,585.95,m,altitude,48.0,m,speed,7.072,m/s,power,0,watts,cadence,0,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903252,s,position_lat,464246226,semicircles,position_long,-919056937,semicircles,distance,593.47,m,altitude,47.799999999999955,m,speed,7.283,m/s,power,0,watts,cadence,0,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903253,s,position_lat,464246228,semicircles,position_long,-919057951,semicircles,distance,600.82,m,altitude,47.60000000000002,m,speed,7.253,m/s,power,99,watts,cadence,73,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903254,s,position_lat,464246277,semicircles,position_long,-919058975,semicircles,distance,608.23,m,altitude,47.39999999999998,m,speed,7.075,m/s,power,83,watts,cadence,73,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903255,s,position_lat,464246324,semicircles,position_long,-919059979,semicircles,distance,615.53,m,altitude,47.200000000000045,m,speed,7.195,m/s,power,78,watts,cadence,73,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903256,s,position_lat,464246332,semicircles,position_long,-919060952,semicircles,distance,622.6,m,altitude,47.200000000000045,m,speed,7.181,m/s,power,79,watts,cadence,73,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903257,s,position_lat,464246286,semicircles,position_long,-919061933,semicircles,distance,629.75,m,altitude,47.0,m,speed,7.052,m/s,power,80,watts,cadence,74,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903258,s,position_lat,464246274,semicircles,position_long,-919062892,semicircles,distance,636.71,m,altitude,46.799999999999955,m,speed,7.076,m/s,power,80,watts,cadence,74,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903259,s,position_lat,464246190,semicircles,position_long,-919063866,semicircles,distance,643.79,m,altitude,46.799999999999955,m,speed,7.17,m/s,power,83,watts,cadence,74,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903260,s,position_lat,464246150,semicircles,position_long,-919064839,semicircles,distance,650.86,m,altitude,46.799999999999955,m,speed,7.137,m/s,power,83,watts,cadence,74,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903261,s,position_lat,464246144,semicircles,position_long,-919065785,semicircles,distance,657.69,m,altitude,46.60000000000002,m,speed,6.831,m/s,power,66,watts,cadence,75,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903262,s,position_lat,464246141,semicircles,position_long,-919066764,semicircles,distance,664.77,m,altitude,46.60000000000002,m,speed,7.268,m/s,power,66,watts,cadence,75,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903263,s,position_lat,464246140,semicircles,position_long,-919067744,semicircles,distance,671.87,m,altitude,46.60000000000002,m,speed,7.005,m/s,power,68,watts,cadence,75,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903264,s,position_lat,464246147,semicircles,position_long,-919068718,semicircles,distance,678.93,m,altitude,46.39999999999998,m,speed,6.818,m/s,power,70,watts,cadence,75,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903265,s,position_lat,464246146,semicircles,position_long,-919069602,semicircles,distance,685.36,m,altitude,46.39999999999998,m,speed,6.086,m/s,power,69,watts,cadence,75,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903266,s,position_lat,464246131,semicircles,position_long,-919070664,semicircles,distance,693.04,m,altitude,46.39999999999998,m,speed,7.227,m/s,power,69,watts,cadence,75,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903267,s,position_lat,464246125,semicircles,position_long,-919071566,semicircles,distance,699.59,m,altitude,46.39999999999998,m,speed,6.537,m/s,power,69,watts,cadence,75,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903269,s,position_lat,464246113,semicircles,position_long,-919072715,semicircles,distance,707.93,m,altitude,46.200000000000045,m,speed,5.97,m/s,power,0,watts,cadence,0,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903269,s,position_lat,464246367,semicircles,position_long,-919073450,semicircles,distance,713.56,m,altitude,46.200000000000045,m,speed,6.443,m/s,power,102,watts,cadence,71,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903270,s,position_lat,464246534,semicircles,position_long,-919074391,semicircles,distance,720.54,m,altitude,46.200000000000045,m,speed,6.475,m/s,power,111,watts,cadence,72,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903271,s,position_lat,464246659,semicircles,position_long,-919075379,semicircles,distance,727.8,m,altitude,46.200000000000045,m,speed,6.569,m/s,power,108,watts,cadence,72,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903272,s,position_lat,464246689,semicircles,position_long,-919076428,semicircles,distance,735.42,m,altitude,46.200000000000045,m,speed,6.732,m/s,power,113,watts,cadence,72,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903273,s,position_lat,464246607,semicircles,position_long,-919077506,semicircles,distance,743.2,m,altitude,46.200000000000045,m,speed,6.931,m/s,power,113,watts,cadence,72,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903274,s,position_lat,464246377,semicircles,position_long,-919078580,semicircles,distance,751.23,m,altitude,46.200000000000045,m,speed,7.263,m/s,power,102,watts,cadence,73,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903275,s,position_lat,464246397,semicircles,position_long,-919079558,semicircles,distance,758.34,m,altitude,46.200000000000045,m,speed,6.93,m/s,power,88,watts,cadence,73,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903276,s,position_lat,464246398,semicircles,position_long,-919080566,semicircles,distance,765.67,m,altitude,46.0,m,speed,7.018,m/s,power,94,watts,cadence,74,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903277,s,position_lat,464246524,semicircles,position_long,-919081532,semicircles,distance,772.69,m,altitude,46.0,m,speed,6.709,m/s,power,118,watts,cadence,73,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903278,s,position_lat,464246662,semicircles,position_long,-919082459,semicircles,distance,779.45,m,altitude,46.0,m,speed,6.671,m/s,power,118,watts,cadence,73,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903279,s,position_lat,464246747,semicircles,position_long,-919083366,semicircles,distance,786.07,m,altitude,46.0,m,speed,6.692,m/s,power,103,watts,cadence,73,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903280,s,position_lat,464246728,semicircles,position_long,-919084348,semicircles,distance,793.21,m,altitude,46.0,m,speed,7.184,m/s,power,131,watts,cadence,76,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903281,s,position_lat,464246657,semicircles,position_long,-919085394,semicircles,distance,800.85,m,altitude,46.0,m,speed,7.938,m/s,power,131,watts,cadence,76,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903282,s,position_lat,464246574,semicircles,position_long,-919086393,semicircles,distance,808.13,m,altitude,46.0,m,speed,6.845,m/s,power,104,watts,cadence,77,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903283,s,position_lat,464246523,semicircles,position_long,-919087485,semicircles,distance,816.08,m,altitude,46.0,m,speed,7.49,m/s,power,103,watts,cadence,78,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903284,s,position_lat,464246570,semicircles,position_long,-919088495,semicircles,distance,823.43,m,altitude,46.0,m,speed,6.876,m/s,power,103,watts,cadence,78,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903285,s,position_lat,464246644,semicircles,position_long,-919089509,semicircles,distance,830.83,m,altitude,46.0,m,speed,6.841,m/s,power,103,watts,cadence,78,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903286,s,position_lat,464246837,semicircles,position_long,-919090547,semicircles,distance,838.53,m,altitude,45.799999999999955,m,speed,6.862,m/s,power,0,watts,cadence,0,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903287,s,position_lat,464246989,semicircles,position_long,-919091500,semicircles,distance,845.55,m,altitude,45.60000000000002,m,speed,6.609,m/s,power,0,watts,cadence,0,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903288,s,position_lat,464247041,semicircles,position_long,-919092521,semicircles,distance,852.99,m,altitude,45.39999999999998,m,speed,6.786,m/s,power,0,watts,cadence,0,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903289,s,position_lat,464247071,semicircles,position_long,-919093570,semicircles,distance,860.6,m,altitude,45.200000000000045,m,speed,7.119,m/s,power,0,watts,cadence,0,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903290,s,position_lat,464247054,semicircles,position_long,-919094614,semicircles,distance,868.14,m,altitude,45.200000000000045,m,speed,7.448,m/s,power,0,watts,cadence,0,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903291,s,position_lat,464247024,semicircles,position_long,-919095640,semicircles,distance,875.56,m,altitude,45.0,m,speed,7.257,m/s,power,0,watts,cadence,0,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903292,s,position_lat,464247061,semicircles,position_long,-919096627,semicircles,distance,882.73,m,altitude,44.799999999999955,m,speed,6.982,m/s,power,0,watts,cadence,0,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903293,s,position_lat,464247142,semicircles,position_long,-919097618,semicircles,distance,889.97,m,altitude,44.799999999999955,m,speed,6.961,m/s,power,0,watts,cadence,0,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903294,s,position_lat,464247123,semicircles,position_long,-919098550,semicircles,distance,896.69,m,altitude,44.799999999999955,m,speed,6.747,m/s,power,0,watts,cadence,0,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903295,s,position_lat,464247101,semicircles,position_long,-919099502,semicircles,distance,903.59,m,altitude,44.60000000000002,m,speed,6.586,m/s,power,0,watts,cadence,0,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903296,s,position_lat,464247118,semicircles,position_long,-919100434,semicircles,distance,910.36,m,altitude,44.60000000000002,m,speed,6.587,m/s,power,0,watts,cadence,0,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903297,s,position_lat,464247175,semicircles,position_long,-919101358,semicircles,distance,917.09,m,altitude,44.39999999999998,m,speed,6.802,m/s,power,158,watts,cadence,70,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903298,s,position_lat,464247252,semicircles,position_long,-919102242,semicircles,distance,923.56,m,altitude,44.39999999999998,m,speed,6.766,m/s,power,158,watts,cadence,70,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903299,s,position_lat,464247313,semicircles,position_long,-919103182,semicircles,distance,930.41,m,altitude,44.39999999999998,m,speed,7.064,m/s,power,122,watts,cadence,72,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903300,s,position_lat,464247246,semicircles,position_long,-919104104,semicircles,distance,937.1,m,altitude,44.39999999999998,m,speed,7.089,m/s,power,116,watts,cadence,73,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903301,s,position_lat,464247189,semicircles,position_long,-919105079,semicircles,distance,944.18,m,altitude,44.200000000000045,m,speed,7.007,m/s,power,121,watts,cadence,72,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903302,s,position_lat,464247076,semicircles,position_long,-919106019,semicircles,distance,950.98,m,altitude,44.200000000000045,m,speed,6.887,m/s,power,121,watts,cadence,72,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903303,s,position_lat,464246910,semicircles,position_long,-919107032,semicircles,distance,958.34,m,altitude,44.200000000000045,m,speed,6.895,m/s,power,130,watts,cadence,72,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903304,s,position_lat,464246793,semicircles,position_long,-919107972,semicircles,distance,965.12,m,altitude,44.200000000000045,m,speed,6.88,m/s,power,133,watts,cadence,72,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903305,s,position_lat,464246726,semicircles,position_long,-919108954,semicircles,distance,972.23,m,altitude,44.200000000000045,m,speed,6.905,m/s,power,142,watts,cadence,72,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903306,s,position_lat,464246656,semicircles,position_long,-919109920,semicircles,distance,979.25,m,altitude,44.200000000000045,m,speed,7.003,m/s,power,132,watts,cadence,72,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903307,s,position_lat,464246647,semicircles,position_long,-919110853,semicircles,distance,986.04,m,altitude,44.0,m,speed,6.535,m/s,power,121,watts,cadence,70,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903308,s,position_lat,464246676,semicircles,position_long,-919111757,semicircles,distance,992.61,m,altitude,44.0,m,speed,6.521,m/s,power,121,watts,cadence,70,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903309,s,position_lat,464246684,semicircles,position_long,-919112732,semicircles,distance,999.7,m,altitude,44.0,m,speed,7.165,m/s,power,117,watts,cadence,73,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903310,s,position_lat,464246746,semicircles,position_long,-919113638,semicircles,distance,1006.31,m,altitude,44.0,m,speed,6.985,m/s,power,155,watts,cadence,77,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903311,s,position_lat,464246742,semicircles,position_long,-919114569,semicircles,distance,1013.03,m,altitude,44.0,m,speed,6.773,m/s,power,136,watts,cadence,76,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903312,s,position_lat,464246694,semicircles,position_long,-919115546,semicircles,distance,1020.09,m,altitude,44.0,m,speed,6.975,m/s,power,133,watts,cadence,76,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903313,s,position_lat,464246644,semicircles,position_long,-919116436,semicircles,distance,1026.52,m,altitude,44.0,m,speed,6.673,m/s,power,147,watts,cadence,77,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903314,s,position_lat,464246592,semicircles,position_long,-919117334,semicircles,distance,1033.03,m,altitude,44.0,m,speed,6.702,m/s,power,130,watts,cadence,77,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903315,s,position_lat,464246513,semicircles,position_long,-919118254,semicircles,distance,1039.72,m,altitude,44.0,m,speed,6.877,m/s,power,126,watts,cadence,77,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903316,s,position_lat,464246556,semicircles,position_long,-919119192,semicircles,distance,1046.53,m,altitude,44.0,m,speed,6.893,m/s,power,126,watts,cadence,77,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903317,s,position_lat,464246591,semicircles,position_long,-919120120,semicircles,distance,1053.28,m,altitude,44.0,m,speed,6.672,m/s,power,128,watts,cadence,77,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903318,s,position_lat,464246645,semicircles,position_long,-919121040,semicircles,distance,1059.99,m,altitude,44.0,m,speed,6.783,m/s,power,123,watts,cadence,77,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903319,s,position_lat,464246633,semicircles,position_long,-919121952,semicircles,distance,1066.6,m,altitude,44.0,m,speed,6.764,m/s,power,129,watts,cadence,77,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903320,s,position_lat,464246646,semicircles,position_long,-919122893,semicircles,distance,1073.4,m,altitude,44.0,m,speed,6.937,m/s,power,131,watts,cadence,76,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903321,s,position_lat,464246608,semicircles,position_long,-919123817,semicircles,distance,1080.13,m,altitude,44.0,m,speed,6.822,m/s,power,126,watts,cadence,76,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903322,s,position_lat,464246537,semicircles,position_long,-919124804,semicircles,distance,1087.32,m,altitude,44.0,m,speed,6.68,m/s,power,166,watts,cadence,77,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903323,s,position_lat,464246490,semicircles,position_long,-919125770,semicircles,distance,1094.35,m,altitude,44.0,m,speed,6.719,m/s,power,166,watts,cadence,77,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903324,s,position_lat,464246531,semicircles,position_long,-919126734,semicircles,distance,1101.34,m,altitude,44.0,m,speed,6.634,m/s,power,148,watts,cadence,77,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903325,s,position_lat,464246515,semicircles,position_long,-919127592,semicircles,distance,1107.56,m,altitude,44.0,m,speed,6.646,m/s,power,140,watts,cadence,77,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903326,s,position_lat,464246527,semicircles,position_long,-919128489,semicircles,distance,1114.08,m,altitude,44.0,m,speed,6.628,m/s,power,140,watts,cadence,77,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903327,s,position_lat,464246493,semicircles,position_long,-919129409,semicircles,distance,1120.77,m,altitude,44.0,m,speed,6.844,m/s,power,124,watts,cadence,77,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903328,s,position_lat,464246427,semicircles,position_long,-919130297,semicircles,distance,1127.22,m,altitude,44.0,m,speed,6.739,m/s,power,124,watts,cadence,77,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903329,s,position_lat,464246428,semicircles,position_long,-919131267,semicircles,distance,1134.27,m,altitude,44.0,m,speed,6.724,m/s,power,147,watts,cadence,76,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903330,s,position_lat,464246451,semicircles,position_long,-919132262,semicircles,distance,1141.51,m,altitude,43.799999999999955,m,speed,6.896,m/s,power,145,watts,cadence,77,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903331,s,position_lat,464246423,semicircles,position_long,-919133269,semicircles,distance,1148.83,m,altitude,43.799999999999955,m,speed,7.006,m/s,power,141,watts,cadence,79,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903332,s,position_lat,464246401,semicircles,position_long,-919134261,semicircles,distance,1156.04,m,altitude,43.799999999999955,m,speed,6.856,m/s,power,155,watts,cadence,79,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903333,s,position_lat,464246351,semicircles,position_long,-919135203,semicircles,distance,1162.9,m,altitude,43.799999999999955,m,speed,6.743,m/s,power,167,watts,cadence,78,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903334,s,position_lat,464246325,semicircles,position_long,-919136151,semicircles,distance,1169.77,m,altitude,43.799999999999955,m,speed,6.849,m/s,power,164,watts,cadence,78,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903335,s,position_lat,464246306,semicircles,position_long,-919137085,semicircles,distance,1176.57,m,altitude,43.799999999999955,m,speed,6.975,m/s,power,153,watts,cadence,78,rpm,temperature,25,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903336,s,position_lat,464246344,semicircles,position_long,-919137991,semicircles,distance,1183.16,m,altitude,43.799999999999955,m,speed,6.851,m/s,power,153,watts,cadence,78,rpm,temperature,26,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903337,s,position_lat,464246353,semicircles,position_long,-919138921,semicircles,distance,1189.92,m,altitude,43.799999999999955,m,speed,6.852,m/s,power,152,watts,cadence,77,rpm,temperature,26,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903338,s,position_lat,464246357,semicircles,position_long,-919139868,semicircles,distance,1196.81,m,altitude,43.799999999999955,m,speed,6.823,m/s,power,145,watts,cadence,77,rpm,temperature,26,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903339,s,position_lat,464246340,semicircles,position_long,-919140833,semicircles,distance,1203.82,m,altitude,43.799999999999955,m,speed,6.951,m/s,power,119,watts,cadence,77,rpm,temperature,26,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903340,s,position_lat,464246415,semicircles,position_long,-919141689,semicircles,distance,1210.08,m,altitude,43.799999999999955,m,speed,6.681,m/s,power,108,watts,cadence,77,rpm,temperature,26,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903341,s,position_lat,464246472,semicircles,position_long,-919142637,semicircles,distance,1216.98,m,altitude,43.799999999999955,m,speed,6.783,m/s,power,130,watts,cadence,77,rpm,temperature,26,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903342,s,position_lat,464246477,semicircles,position_long,-919143575,semicircles,distance,1223.8,m,altitude,43.799999999999955,m,speed,6.6,m/s,power,126,watts,cadence,74,rpm,temperature,26,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903343,s,position_lat,464246441,semicircles,position_long,-919144483,semicircles,distance,1230.41,m,altitude,43.799999999999955,m,speed,6.589,m/s,power,125,watts,cadence,74,rpm,temperature,26,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903344,s,position_lat,464246402,semicircles,position_long,-919145419,semicircles,distance,1237.21,m,altitude,43.799999999999955,m,speed,6.766,m/s,power,125,watts,cadence,74,rpm,temperature,26,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903345,s,position_lat,464246302,semicircles,position_long,-919146370,semicircles,distance,1244.18,m,altitude,43.799999999999955,m,speed,7.142,m/s,power,133,watts,cadence,75,rpm,temperature,26,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903346,s,position_lat,464246253,semicircles,position_long,-919147197,semicircles,distance,1250.22,m,altitude,43.799999999999955,m,speed,6.556,m/s,power,133,watts,cadence,75,rpm,temperature,26,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903347,s,position_lat,464246187,semicircles,position_long,-919148111,semicircles,distance,1256.88,m,altitude,43.799999999999955,m,speed,6.524,m/s,power,137,watts,cadence,75,rpm,temperature,26,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903348,s,position_lat,464246168,semicircles,position_long,-919149039,semicircles,distance,1263.61,m,altitude,43.799999999999955,m,speed,6.635,m/s,power,145,watts,cadence,75,rpm,temperature,26,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903349,s,position_lat,464246167,semicircles,position_long,-919149980,semicircles,distance,1270.45,m,altitude,43.799999999999955,m,speed,6.729,m/s,power,145,watts,cadence,75,rpm,temperature,26,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903350,s,position_lat,464246268,semicircles,position_long,-919150927,semicircles,distance,1277.28,m,altitude,43.799999999999955,m,speed,6.456,m/s,power,154,watts,cadence,74,rpm,temperature,26,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903351,s,position_lat,464246372,semicircles,position_long,-919151841,semicircles,distance,1283.88,m,altitude,43.799999999999955,m,speed,6.542,m/s,power,159,watts,cadence,75,rpm,temperature,26,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903352,s,position_lat,464246472,semicircles,position_long,-919152751,semicircles,distance,1290.55,m,altitude,43.799999999999955,m,speed,6.439,m/s,power,156,watts,cadence,75,rpm,temperature,26,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903353,s,position_lat,464246543,semicircles,position_long,-919153637,semicircles,distance,1297.03,m,altitude,43.799999999999955,m,speed,6.461,m/s,power,156,watts,cadence,75,rpm,temperature,26,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903354,s,position_lat,464246496,semicircles,position_long,-919154568,semicircles,distance,1303.8,m,altitude,43.799999999999955,m,speed,6.916,m/s,power,171,watts,cadence,76,rpm,temperature,26,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903355,s,position_lat,464246426,semicircles,position_long,-919155497,semicircles,distance,1310.58,m,altitude,43.799999999999955,m,speed,6.815,m/s,power,159,watts,cadence,76,rpm,temperature,26,°C,,,,,,,,,,,,,
Data,5,record,timestamp,648903356,s,position_lat,464246384,semicircles,position_long,-919156459,semicircles,distance,1317.58,m,altitude,43.799999999999955,m,speed,6.848,m/s,power,178,watts,cadence,76,rpm,temperature,26,°C,,,,,,,,,,,,,
